,Ram,Weight,Price,Gaming,Netbook,Notebook,Ultrabook,Workstation,Intel,Nvidia,Mac,Windows
1219,8,2.3,11.307930232161196,0,0,1,0,0,1,0,0,1
1220,8,2.2,11.272726554360904,1,0,0,0,0,0,1,0,1
1221,6,2.1,10.246549458090431,0,0,1,0,0,0,0,0,1
1222,8,1.26,11.421778496562451,0,0,0,1,0,1,0,0,1
1223,4,2.08,10.208009042782656,0,0,0,0,0,1,0,0,1
1224,4,2.65,9.70890230312988,0,0,1,0,0,1,0,0,1
1225,8,1.29,11.273329308763511,0,0,0,1,0,1,0,0,1
1226,4,2.18,10.23296037890921,0,0,1,0,0,1,0,0,0
1227,16,2.6,10.911903762066183,1,0,0,0,0,0,1,0,1
1228,8,2.2,11.02220830408089,1,0,0,0,0,0,1,0,1
1229,16,1.3,11.38409159312676,0,1,0,0,0,1,0,0,1
1230,16,1.95,12.135793518599822,1,0,0,0,0,0,1,0,1
1231,8,2.3,10.126185116412724,0,0,1,0,0,1,0,0,1
1232,16,2.7,11.352069152558354,1,0,0,0,0,0,1,0,1
1233,4,1.08,10.841452101115571,0,0,0,1,0,1,0,1,0
1234,4,2.1,10.14517175872359,0,0,1,0,0,1,0,0,1
1235,8,1.54,11.670950599679989,0,0,0,1,0,1,0,0,1
1236,4,2.24,10.578148918421473,0,0,1,0,0,1,0,0,1
1237,8,2.3,11.039464987704202,1,0,0,0,0,0,1,0,1
1238,16,1.4,11.288114524334732,0,0,1,0,0,1,0,0,1
1239,6,2.2,10.368432457987426,0,0,1,0,0,0,0,0,1
1240,8,1.45,11.130176383145796,0,0,0,1,0,1,0,0,1
1241,4,2.4,9.866652599193328,0,0,1,0,0,1,0,0,0
1242,16,2.77,11.470547260182666,0,0,0,0,0,0,1,0,1
1243,4,1.54,10.978617394068182,0,0,1,0,0,1,0,0,1
1244,16,2.5,11.353319934460009,1,0,0,0,0,0,1,0,1
1245,4,1.6,10.749784912589748,0,0,1,0,0,1,0,0,1
1246,16,2.34,11.727036344253593,1,0,0,0,0,0,1,0,1
1247,8,2.3,10.326446742946873,0,0,1,0,0,1,0,0,0
1248,8,1.24,11.478299236986985,0,0,0,0,0,1,0,0,1
1249,4,2.2,9.756304542024465,0,0,1,0,0,1,0,0,0
1250,4,1.86,9.964522443121997,0,0,1,0,0,0,0,0,1
1251,6,2.4,10.319441460358464,0,0,1,0,0,0,1,0,1
1252,8,1.9,10.952842367862882,0,0,1,0,0,1,0,0,1
1253,4,2.2,10.0713630658882,0,0,1,0,0,1,0,0,1
1254,4,2.0,9.801561133612584,0,0,1,0,0,1,0,0,1
1255,16,4.0,11.525170191386666,1,0,0,0,0,0,1,0,1
1256,4,2.29,10.169966417336806,0,0,1,0,0,1,0,0,1
1257,8,2.32,10.772384744506988,0,0,1,0,0,0,0,0,1
1258,8,2.4,11.089517135798168,1,0,0,0,0,0,1,0,1
1259,4,1.8,10.70060667312884,0,0,0,0,0,1,0,0,1
1260,8,1.2,10.567234758240792,0,0,0,1,0,1,0,0,1
1261,6,2.3,10.104611236292678,0,0,1,0,0,1,0,0,1
1262,4,2.4,9.641987714344566,0,0,1,0,0,1,0,0,0
1263,2,2.2,9.91309723131456,0,0,1,0,0,1,0,0,1
1264,8,2.6,10.776844060703754,0,0,1,0,0,0,1,0,1
1265,6,2.04,10.285461122475176,0,0,1,0,0,0,0,0,1
1266,8,2.3,10.667632361713904,0,0,1,0,0,0,0,0,0
1267,2,1.17,9.317895278196945,0,1,0,0,0,1,0,0,1
1268,4,2.2,10.5552565839505,0,0,1,0,0,0,1,0,1
1269,4,1.8,10.433899309576924,0,0,0,0,0,1,0,0,1
1270,16,1.3,11.288114524334732,0,0,0,0,0,1,0,0,1
1271,2,1.5,9.409283029786373,0,0,1,0,0,1,0,0,1
1272,6,2.19,10.614128815398654,0,0,1,0,0,0,0,0,1
